hour,day_of_week,month,demand_index,weather,event_nearby,driver_availability,competitor_price_index,trip_distance_km,is_holiday,surge_multiplier
6,2,5,41.83,0,0,1.492,1.113,25.92,0,1.4334
3,4,12,33.33,0,0,1.055,0.929,7.06,0,1.424
5,5,1,56.87,0,0,0.577,1.087,10.84,0,2.1596
12,1,12,17.77,0,1,0.779,0.606,21.6,0,1.7167
19,4,6,0.0,0,0,1.004,0.936,20.69,0,1.0
14,0,10,9.67,2,0,0.925,0.981,0.5,0,1.8533
2,6,6,58.34,0,0,0.973,1.183,30.33,0,2.0458
22,3,12,7.67,0,1,0.261,1.122,37.25,0,2.1354
7,3,5,51.66,0,0,0.827,0.893,28.86,0,1.9227
19,2,9,1.31,0,1,0.726,0.998,12.44,0,1.557
15,2,4,5.29,0,0,1.114,1.129,21.1,1,1.5975
12,5,2,37.54,0,0,0.85,0.932,5.75,0,1.6591
17,1,12,0.0,0,0,0.923,0.877,7.53,0,1.007
9,5,7,68.42,0,1,1.232,0.938,13.36,0,2.3878
18,1,5,0.0,0,0,0.747,1.064,2.61,0,1.1152
16,1,7,0.0,1,0,0.63,0.919,5.7,0,1.5554
23,0,7,0.0,0,1,0.661,1.304,10.07,0,1.6323
18,2,7,4.83,0,0,1.106,1.273,10.92,0,1.0601
22,2,3,0.0,1,0,0.638,0.982,20.35,0,1.4816
4,3,5,46.56,0,1,0.878,1.15,3.03,0,2.0502
20,2,1,0.0,0,1,0.343,1.023,1.98,1,2.3797
22,2,6,6.63,0,0,1.431,0.882,1.71,1,1.372
8,0,4,54.89,0,0,1.233,0.931,5.95,0,1.6781
11,5,2,35.78,1,0,1.102,1.078,4.29,0,1.7792
20,1,3,0.0,1,0,0.986,0.983,0.5,0,1.2633
0,5,3,37.64,0,0,0.724,1.003,2.01,0,1.6379
0,6,1,25.62,2,0,1.213,0.742,7.98,0,2.0136
14,6,7,26.32,1,0,0.727,0.997,23.7,0,1.8983
1,0,10,20.43,0,0,0.821,1.025,4.29,0,1.4465
21,4,3,0.0,1,1,0.454,0.921,8.73,0,2.1677
15,3,7,0.0,0,0,1.018,0.952,1.03,0,1.0
7,3,10,58.34,0,0,0.7,1.049,4.93,0,2.0018
12,3,10,21.74,0,0,0.955,0.668,3.54,0,1.3798
20,5,12,0.0,0,0,1.176,0.86,14.22,0,1.0
0,1,9,20.7,0,1,0.416,0.867,10.23,0,2.0212
15,1,6,0.0,0,0,0.578,1.035,0.51,0,1.4296
6,1,8,53.54,2,1,0.912,1.101,15.62,0,3.0061
4,3,11,41.4,1,0,0.809,0.915,6.88,0,2.0704
21,3,11,0.0,0,0,1.018,0.855,6.78,0,1.0
22,5,1,7.46,1,1,0.252,1.107,20.41,0,2.2207
2,5,8,48.01,0,0,0.591,0.994,5.61,0,2.1039
11,6,8,55.51,0,0,0.748,1.02,1.42,0,2.2307
15,3,12,0.0,0,0,0.483,0.874,19.76,0,1.3411
18,4,3,0.0,1,0,0.762,0.969,5.56,0,1.4263
4,4,6,47.65,0,0,0.982,1.123,3.37,0,1.9098
21,6,6,20.93,0,0,0.977,1.191,5.25,0,1.3192
13,5,7,23.89,1,0,0.511,0.917,6.79,0,1.846
4,3,3,52.21,0,1,0.902,0.974,13.82,0,2.2519
14,1,10,13.21,1,0,1.323,1.269,4.24,0,1.3366
16,1,1,0.0,1,0,1.096,0.859,1.59,0,1.2846
13,4,9,20.84,1,0,0.551,0.994,4.35,0,1.8793
19,4,6,6.06,1,0,0.886,0.807,7.06,0,1.4854
4,3,5,45.21,1,1,0.16,0.87,0.83,0,3.113
11,3,2,23.77,0,1,0.997,0.862,3.57,0,1.8098
15,1,4,0.0,0,1,0.94,1.133,2.92,0,1.3174
15,5,5,16.29,0,0,1.096,0.742,2.46,0,1.123
20,2,10,0.0,0,0,0.96,1.108,3.2,0,1.0
6,5,4,71.25,0,0,1.614,0.823,2.3,0,1.709
3,6,10,54.4,1,1,0.189,1.01,3.17,1,3.4473
0,1,4,11.59,0,1,0.766,0.917,2.65,0,1.728
4,5,11,60.36,0,0,0.982,1.082,6.94,0,1.8899
22,1,6,0.0,0,0,1.217,1.312,2.62,0,1.0
9,3,4,40.38,0,0,0.983,1.113,20.87,0,1.5747
21,2,12,0.0,0,0,0.727,1.32,3.6,0,1.3568
4,2,9,55.87,0,0,0.544,0.848,8.46,0,1.9486
3,6,12,66.76,0,0,1.108,0.937,1.85,0,1.9403
1,3,2,27.73,0,1,0.887,0.905,20.64,0,1.9083
19,0,5,0.0,0,0,0.622,0.895,0.81,0,1.2794
9,3,3,32.38,0,1,1.12,1.065,5.97,0,1.8794
18,4,8,0.0,1,0,0.589,0.888,5.33,0,1.6099
0,5,3,27.9,0,0,1.222,1.336,0.84,0,1.4731
23,2,8,9.85,0,0,0.995,1.026,0.82,0,1.1966
4,6,8,74.22,0,1,0.852,0.974,8.23,0,2.6686
12,3,2,16.25,1,0,0.843,1.057,16.7,0,1.6111
3,1,11,41.55,0,1,1.003,0.82,2.14,0,1.9408
15,1,10,1.06,0,0,0.946,0.887,1.13,0,1.0179
23,5,7,19.51,0,0,0.762,0.863,10.56,0,1.4503
15,1,11,0.0,0,0,0.841,0.934,10.38,0,1.1844
22,6,6,17.79,0,1,0.506,0.687,4.01,0,1.9068
1,3,11,28.73,0,1,0.589,1.173,1.43,0,2.2033
16,0,1,1.05,0,0,1.067,1.004,5.98,0,1.0
19,6,2,0.0,0,0,0.908,1.073,0.7,0,1.0071
23,4,4,12.33,0,0,1.067,1.0,19.8,0,1.3532
11,1,2,3.99,1,0,0.624,1.106,1.12,0,1.6791
17,3,5,0.0,0,0,0.735,0.991,1.53,1,1.7685
2,0,3,37.74,0,0,0.617,1.055,4.19,0,1.6721
0,2,6,21.23,1,0,1.288,1.007,14.67,0,1.4082
0,6,9,50.82,0,1,0.252,1.092,1.43,0,2.5397
18,6,10,0.0,0,0,1.158,1.041,0.99,0,1.0
10,6,7,47.2,0,1,0.827,1.076,2.69,0,2.2022
4,6,5,59.24,0,0,0.8,1.032,23.13,0,1.9921
11,2,1,31.86,0,0,1.158,0.901,1.1,0,1.4285
2,5,1,64.16,0,0,0.565,0.994,21.27,0,2.1737
0,4,1,28.63,0,0,0.71,0.876,1.63,0,1.4655
0,3,3,15.95,0,0,1.048,0.808,5.02,0,1.1553
7,3,7,36.33,1,0,0.859,1.333,6.8,0,2.0453
9,1,9,48.63,0,0,0.98,1.126,5.99,0,1.9257
10,0,6,36.61,0,1,0.683,1.163,4.25,0,2.149
11,4,7,33.7,1,0,1.069,0.966,21.4,1,2.2605
12,0,11,9.25,0,0,0.671,0.852,3.24,0,1.424
11,6,3,37.09,1,1,0.648,0.951,0.5,0,2.5207
13,6,11,19.65,0,0,0.76,0.792,11.61,0,1.3985
1,6,8,48.69,0,0,0.839,0.937,4.7,0,1.7773
18,4,10,0.0,0,1,1.008,1.131,10.3,0,1.2931
17,3,6,0.0,0,0,0.916,0.876,4.94,0,1.0752
2,3,3,37.06,0,0,1.06,0.895,12.25,0,1.6567
22,4,12,0.0,1,0,0.587,1.084,1.6,0,1.5745
16,0,2,0.0,1,0,1.216,0.955,3.82,0,1.1337
7,5,9,59.47,2,0,0.837,1.181,3.72,0,2.6803
9,2,11,19.88,0,1,0.848,1.131,8.94,0,2.0327
1,2,7,36.39,0,0,1.43,0.896,27.38,0,1.0
18,6,10,0.0,0,0,1.002,0.808,1.13,1,1.3094
8,1,10,50.47,0,0,1.146,0.928,6.58,0,1.6142
6,1,9,57.97,0,0,0.984,0.89,1.99,0,1.6759
3,5,4,58.68,0,0,1.163,1.072,9.65,0,1.8754
20,0,4,1.83,1,0,0.721,1.09,17.07,0,1.405
17,5,6,0.0,1,1,0.413,1.03,1.62,0,1.8927
12,3,2,13.84,1,0,0.759,0.771,9.73,0,1.7644
10,0,10,44.82,0,0,1.123,1.136,2.11,0,1.5181
23,4,1,24.12,0,0,0.585,1.215,8.33,0,1.6426
3,6,10,73.28,1,0,0.578,1.018,32.15,0,2.6588
20,2,3,0.0,0,0,0.677,0.919,13.05,0,1.2638
3,1,12,41.07,0,1,1.128,1.077,1.93,0,1.976
9,0,11,48.28,0,0,0.917,0.903,13.3,0,1.85
4,0,5,43.32,0,0,0.593,1.143,1.41,0,1.8539
8,4,2,28.85,2,0,0.96,1.137,6.39,0,2.2703
23,6,9,33.19,0,0,0.837,1.011,4.72,0,1.5932
2,6,1,48.74,0,0,1.143,0.953,0.63,0,1.4606
16,3,3,0.0,0,0,0.635,1.187,0.5,0,1.1633
2,6,5,56.62,0,0,0.903,1.171,1.17,0,1.875
15,3,1,4.43,0,0,1.111,0.818,7.79,0,1.1553
3,6,4,59.64,1,0,0.914,1.037,2.42,0,2.3498
17,6,10,7.98,1,1,0.484,1.217,4.82,0,2.1093
16,2,1,0.0,0,0,1.035,1.278,8.77,0,1.0632
6,5,11,56.67,0,1,0.586,0.859,5.08,0,2.5459
23,5,11,24.54,0,1,0.738,1.078,0.93,0,1.9957
22,1,12,0.0,0,0,1.002,0.767,13.37,0,1.1242
4,3,11,44.54,0,0,0.684,1.088,4.09,0,1.8543
11,3,7,25.76,0,0,0.981,0.905,10.53,0,1.2569
16,3,1,0.0,0,1,0.797,0.942,0.5,0,1.5175
22,5,3,14.54,0,0,1.31,0.852,1.44,0,1.0664
12,0,4,28.36,0,0,1.161,1.15,4.34,0,1.1102
22,6,4,17.17,2,0,0.72,0.792,3.73,0,2.2538
2,6,7,50.97,0,0,1.516,0.993,2.23,0,1.194
8,3,5,62.79,0,0,0.92,1.105,3.58,0,2.0627
16,5,11,12.04,1,0,1.168,1.138,7.17,0,1.6047
16,4,8,6.79,0,0,1.275,1.103,12.75,0,1.0
19,5,3,8.25,0,0,0.998,1.288,12.74,0,1.2128
15,2,8,0.0,1,0,0.802,0.974,44.09,0,1.4966
21,3,11,0.0,1,0,0.821,0.823,7.58,0,1.2678
12,1,11,23.29,0,0,1.288,1.051,0.5,0,1.1539
18,0,9,0.0,0,0,1.229,0.965,6.07,0,1.0
16,6,9,19.0,0,0,0.706,1.118,15.21,0,1.3881
3,4,9,60.78,2,0,0.442,1.093,4.26,0,3.0188
11,5,1,50.76,0,1,0.937,0.639,4.15,0,1.8914
8,2,9,47.48,1,0,0.849,0.879,1.39,0,2.1446
18,0,8,0.0,0,0,1.072,1.292,11.62,0,1.2264
11,4,2,32.3,0,0,1.261,0.929,4.39,0,1.277
8,0,3,48.12,0,0,1.0,0.936,5.11,0,1.5374
6,2,7,46.76,0,0,0.933,0.74,5.06,0,1.8242
13,2,3,8.28,0,0,1.172,0.838,2.95,0,1.0
19,3,2,0.0,0,0,1.062,1.32,17.38,0,1.0
18,1,4,0.0,0,0,1.369,1.055,2.92,0,1.0
14,3,9,4.47,0,1,0.659,0.994,0.53,0,1.8356
15,5,2,27.04,0,0,1.12,1.161,2.68,0,1.3905
20,6,1,0.0,1,0,0.909,0.749,1.94,0,1.4419
4,0,10,42.47,0,1,0.687,0.948,1.93,0,2.4053
2,3,7,32.31,0,1,0.365,0.849,4.24,1,2.6012
11,2,11,36.39,0,0,1.072,0.995,0.96,0,1.5286
19,2,1,0.0,2,0,0.973,1.298,0.5,0,1.7248
20,2,6,0.97,0,0,1.169,1.188,1.86,0,1.0776
3,3,5,50.46,0,0,0.814,1.094,3.2,0,1.7895
20,6,11,28.98,0,0,0.968,0.885,10.97,0,1.5408
22,5,8,5.12,1,0,0.564,0.978,4.72,0,1.4367
15,5,3,38.15,0,0,0.742,0.755,20.9,0,1.5658
6,4,3,59.91,2,0,0.602,1.243,6.41,0,2.8984
12,3,1,39.2,0,0,1.082,0.982,6.34,0,1.3877
20,3,4,0.0,0,0,0.773,0.984,4.33,0,1.2524
9,3,10,42.86,0,0,0.862,0.943,0.5,0,1.5718
6,3,10,42.23,1,0,0.809,0.762,0.76,0,1.8253
13,2,6,0.0,0,0,1.303,1.006,7.45,0,1.0
4,6,5,61.39,0,0,0.704,1.105,3.71,0,2.1695
2,1,7,32.19,0,0,1.012,1.158,4.55,0,1.4224
22,3,12,3.35,1,0,0.618,1.233,8.76,0,1.3588
10,3,11,28.74,0,0,1.238,1.115,8.18,0,1.4421
10,1,10,38.66,2,0,0.74,0.848,3.19,0,2.4748
17,3,1,0.0,0,1,0.567,1.119,20.14,0,1.5024
14,6,3,21.66,1,0,1.116,0.726,5.81,0,1.3863
11,1,11,21.35,1,0,0.803,0.936,3.27,0,1.9695
8,2,4,39.05,0,0,1.376,1.093,5.26,0,1.4336
9,4,6,42.12,0,0,1.389,1.22,34.79,0,1.4912
11,3,4,19.4,0,0,0.76,0.951,10.08,0,1.3883
16,4,7,0.0,0,0,0.981,1.072,5.22,0,1.0
5,3,10,40.09,1,1,0.715,1.319,9.86,0,2.69
6,0,10,59.22,0,1,0.975,0.928,16.14,0,2.2037
13,6,3,22.27,1,0,0.821,0.909,7.61,0,1.698
12,5,8,47.36,2,1,0.638,1.043,11.46,0,3.1058
7,0,7,53.88,0,0,0.819,1.138,13.02,0,2.0859
9,2,3,34.86,0,0,0.844,0.781,6.84,0,1.3798
8,4,9,49.0,0,0,0.804,1.268,6.53,0,2.0979
17,4,10,1.1,0,1,1.341,0.899,7.61,0,1.3143
1,1,5,22.3,0,1,0.569,1.257,0.81,0,1.8906
4,6,2,57.11,2,0,0.976,0.758,7.39,0,2.6898
4,1,9,48.64,0,1,0.432,1.049,1.76,0,2.3477
5,3,8,57.68,1,0,1.146,0.953,4.05,0,2.1937
18,1,8,0.0,0,0,0.551,0.921,7.59,0,1.0997
7,1,1,52.01,0,0,0.897,0.858,32.23,0,1.8164
15,4,4,9.71,1,0,0.875,1.007,16.45,0,1.4696
12,0,7,14.94,0,1,1.003,0.758,0.84,1,1.952
0,4,6,11.54,0,1,1.224,1.083,2.12,0,1.4437
21,6,12,23.15,2,0,1.195,1.018,10.91,0,1.9491
19,1,9,0.0,0,0,0.423,0.72,0.5,0,1.163
16,3,8,0.0,0,0,0.673,1.026,12.12,0,1.1149
6,0,9,62.76,2,0,1.223,0.987,3.0,1,3.0917
12,1,4,25.63,1,0,0.768,0.865,23.75,0,1.9297
3,1,8,45.07,1,0,0.718,1.059,12.93,0,2.2081
3,5,12,55.28,0,0,0.876,1.033,1.13,0,2.0387
5,3,6,44.76,0,0,0.76,1.176,12.81,0,1.9434
18,3,9,0.0,1,0,1.139,1.339,5.43,0,1.2877
11,1,10,36.52,0,0,1.078,0.964,8.68,0,1.572
21,1,1,0.0,0,1,0.712,1.146,16.78,0,1.4468
6,4,6,49.72,1,0,0.611,1.056,7.1,0,2.162
9,2,10,48.27,0,0,1.083,1.03,3.47,0,1.7393
18,3,10,0.0,0,0,0.694,1.009,5.76,0,1.2701
6,6,2,59.84,1,1,0.587,0.864,0.5,0,2.8011
2,3,12,36.05,0,0,1.435,1.156,20.68,0,1.29
12,6,3,31.24,0,0,0.969,0.911,7.06,0,1.5033
12,6,9,36.2,0,0,1.085,1.115,13.27,0,1.4544
17,5,5,7.73,0,0,0.629,0.982,16.76,0,1.394
19,4,5,0.0,2,0,0.744,0.998,2.41,0,1.9827
7,0,1,58.5,0,0,1.363,1.103,4.75,0,1.5666
8,5,10,61.83,0,0,1.056,1.091,0.78,0,1.8468
6,5,12,52.33,0,1,0.726,0.98,9.74,0,2.4071
0,0,12,14.01,1,0,1.21,1.407,0.98,0,1.6845
2,0,2,57.41,0,0,0.776,1.004,9.77,0,1.9704
12,3,9,13.94,1,1,0.386,0.771,1.63,0,2.2939
16,2,7,0.0,1,0,0.612,1.031,26.54,0,1.4725
23,2,4,23.43,0,1,0.475,1.121,6.41,0,2.1478
0,6,7,49.47,2,0,0.868,0.964,1.84,0,2.5872
5,4,10,50.44,0,1,0.692,1.203,5.71,0,2.2812
20,6,12,16.29,2,0,1.051,0.897,0.5,0,1.8173
5,0,2,48.65,0,0,0.753,0.965,5.9,0,1.8654
11,0,12,21.99,0,0,0.879,1.172,18.22,0,1.3847
12,1,5,19.95,0,0,0.879,1.355,6.43,0,1.4468
12,4,12,14.95,0,0,0.673,1.211,3.61,0,1.5759
14,5,9,31.58,1,0,1.105,1.093,7.71,0,1.7743
20,5,11,23.62,0,1,0.945,1.029,3.49,0,1.748
15,4,2,0.65,0,0,0.867,1.159,1.34,0,1.1485
21,3,3,0.0,0,1,0.655,0.94,9.04,0,1.6205
20,3,5,0.0,1,0,0.613,0.81,5.68,0,1.5791
10,4,5,45.35,1,0,1.145,1.032,11.79,0,2.0721
4,2,8,39.99,0,0,1.244,0.989,7.35,0,1.374
3,4,7,28.53,0,0,0.807,1.217,0.57,0,1.5965
2,2,3,42.99,2,0,0.962,0.788,6.79,0,2.3334
18,3,5,0.0,1,0,1.124,0.7,14.22,0,1.111
19,6,8,0.0,0,0,0.903,0.806,1.7,0,1.136
17,4,5,0.0,0,0,1.164,0.818,30.54,0,1.0
14,2,2,12.26,0,1,0.698,0.859,8.26,0,1.777
8,1,10,51.38,1,0,1.13,0.958,1.05,0,2.1269
16,1,2,0.0,0,0,0.501,1.061,1.4,0,1.2683
13,4,1,5.78,0,0,0.759,1.011,5.48,0,1.1905
14,0,6,0.0,0,0,1.142,1.2,0.92,0,1.0
0,4,1,22.46,0,0,1.593,0.874,7.72,0,1.0
20,3,8,1.02,0,0,0.873,1.027,0.53,0,1.1884
21,3,1,2.8,2,0,0.788,0.852,14.24,0,1.7715
21,1,8,0.0,0,0,1.169,0.956,3.45,1,1.4406
2,2,6,40.02,1,1,0.401,0.959,4.79,0,2.6685
15,1,9,0.0,1,0,0.451,1.071,10.1,0,1.629
22,2,3,17.68,0,0,1.079,1.066,1.62,0,1.2725
10,6,7,63.87,0,1,0.713,0.948,6.11,0,2.6557
11,4,2,26.87,0,1,1.027,0.778,0.5,0,1.8331
9,0,5,36.15,0,0,0.944,0.827,4.26,0,1.5052
15,3,12,3.07,1,0,0.669,1.217,4.15,0,1.6812
7,4,1,44.74,0,0,1.073,1.263,22.66,0,1.7344
5,1,5,40.97,1,1,0.444,1.074,22.63,0,2.5819
11,5,8,29.23,0,0,1.277,1.193,20.94,1,1.7815
23,5,10,38.13,0,1,0.604,1.198,14.46,0,2.283
20,4,3,1.07,0,1,0.638,1.019,0.5,0,1.6145
7,0,6,44.55,0,0,1.45,1.017,8.19,0,1.3935
3,2,4,45.17,2,0,1.159,1.021,3.37,0,2.1956
7,6,8,60.64,1,0,0.773,1.075,2.45,0,2.292
17,0,2,0.0,0,0,0.876,0.884,0.5,0,1.0751
4,1,5,42.53,0,0,0.662,1.025,12.64,0,1.8448
8,0,6,52.64,0,0,1.078,0.831,4.8,0,1.6976
3,3,11,38.18,0,0,1.047,1.021,10.23,0,1.337
21,5,8,7.77,2,0,0.518,0.93,3.23,0,2.2306
16,0,2,0.0,0,0,1.006,0.977,0.5,0,1.2555
8,4,9,35.41,0,1,0.856,1.061,3.08,0,2.0377
0,2,7,22.27,0,0,0.895,0.822,7.89,0,1.2984
20,3,10,0.0,1,0,0.586,0.626,2.01,0,1.4287
19,3,4,1.06,0,0,1.093,1.067,0.51,0,1.0
12,3,10,22.99,0,0,1.383,0.988,22.93,0,1.185
15,1,2,0.0,0,0,1.245,1.153,1.84,0,1.0
12,1,8,15.77,0,0,1.245,0.966,4.34,0,1.0062
13,4,2,4.04,1,1,0.456,1.027,7.54,0,2.1048
2,2,2,17.06,0,1,0.838,0.875,30.19,0,1.8108
5,0,9,55.95,0,0,1.238,1.079,5.02,0,1.6681
17,4,4,0.0,2,0,1.08,1.196,10.27,1,2.3123
18,1,7,0.0,0,0,1.284,1.04,0.5,0,1.0
4,4,10,47.7,2,0,0.777,1.414,56.95,0,2.5877
14,2,4,14.27,0,1,0.881,1.138,6.17,0,1.876
1,4,5,32.01,0,0,1.135,0.686,10.18,0,1.4133
9,6,1,64.6,0,0,1.113,1.054,13.07,0,1.8921
23,5,10,33.04,1,0,0.709,0.965,3.9,0,1.8534
17,5,1,12.93,0,0,1.275,0.945,9.38,0,1.0847
12,3,10,25.53,1,0,1.061,0.945,7.07,0,1.775
4,0,10,42.13,0,1,1.215,1.047,1.26,0,2.0506
22,6,3,5.94,1,0,0.859,1.116,1.45,0,1.49
23,1,6,17.28,0,1,1.083,1.028,3.8,0,1.675
0,6,12,31.88,0,0,1.027,1.123,3.28,0,1.5513
21,1,1,0.0,1,1,0.593,0.751,1.24,0,1.8883
0,5,12,34.38,0,0,1.126,1.151,0.5,0,1.5242
17,2,12,0.0,0,0,0.884,0.727,2.86,0,1.0
14,2,4,9.56,0,0,1.014,0.995,4.63,0,1.2565
16,2,9,1.07,0,0,1.354,0.6,1.65,0,1.0
10,1,2,38.06,0,0,0.873,0.948,2.34,0,1.5805
20,3,2,0.0,0,0,1.158,1.221,11.47,0,1.0
21,6,2,0.0,0,0,0.773,1.171,41.73,1,1.6282
16,0,10,0.0,0,0,1.094,0.979,2.67,0,1.0
12,2,10,20.26,0,1,0.764,0.817,4.59,0,1.7592
0,1,7,34.53,0,0,0.396,0.887,1.66,0,1.8736
1,3,7,16.93,1,0,0.505,1.344,1.58,0,1.7949
8,2,6,29.4,0,1,0.487,1.113,2.71,0,2.3905
2,6,2,54.54,0,0,0.651,1.139,3.38,0,2.1567
0,2,5,20.33,0,0,1.664,0.768,2.6,0,1.0
20,0,6,0.0,0,1,0.451,1.002,6.43,0,1.5485
15,5,6,19.68,0,0,1.259,0.981,0.89,0,1.0824
22,0,10,0.0,2,0,0.572,0.933,1.46,0,1.8013
5,4,6,67.88,1,0,0.403,0.905,39.32,0,2.4908
16,5,6,16.79,0,1,1.06,0.821,3.7,0,1.5728
4,5,1,68.33,0,1,1.148,0.936,14.87,0,2.1838
4,6,12,62.92,0,0,1.047,0.768,16.54,0,1.9219
5,5,4,66.73,1,0,1.206,1.365,15.48,0,2.1798
2,2,1,31.82,0,0,0.974,0.874,4.61,0,1.4294
20,4,12,0.0,0,1,0.786,0.955,2.02,0,1.3897
22,6,3,22.68,0,0,0.904,0.746,5.3,0,1.2814
4,1,12,56.64,0,0,1.102,0.696,12.49,0,1.7981
20,6,11,8.56,0,0,0.846,0.984,6.67,0,1.282
4,0,11,48.01,0,1,0.648,1.033,1.23,0,2.2994
9,5,11,47.05,0,1,0.509,0.667,13.9,0,2.3369
9,5,11,63.7,1,0,0.535,0.962,0.5,0,2.5589
18,3,2,0.0,2,0,1.234,0.926,10.41,0,1.4305
16,2,2,0.0,2,0,0.958,0.98,4.18,0,1.7106
20,6,6,14.67,0,0,0.91,1.046,0.5,0,1.3395
13,2,1,15.91,2,0,1.184,1.313,8.13,0,1.9078
8,4,4,42.09,0,0,1.162,1.188,18.23,0,1.5254
13,0,9,21.7,2,0,0.859,0.837,17.31,0,2.0122
0,5,3,38.42,1,0,1.007,1.047,0.5,0,1.9295
18,5,8,4.36,1,0,1.052,1.092,4.44,0,1.3685
12,4,9,25.62,1,0,1.086,0.916,4.18,0,1.4838
12,6,2,39.01,0,0,1.373,0.745,22.35,0,1.2393
3,2,5,37.9,0,0,0.973,0.725,0.72,0,1.5334
0,0,6,28.56,0,0,0.957,1.067,1.65,0,1.4735
16,2,5,2.57,0,0,1.175,1.111,6.15,0,1.0
7,0,6,30.28,0,0,0.926,1.088,0.5,0,1.6389
1,6,5,33.66,0,0,0.784,0.912,4.04,0,1.6667
7,2,7,37.76,0,1,1.02,0.968,2.92,0,1.847
6,3,5,37.95,0,0,0.983,1.321,5.21,0,1.6816
1,5,5,51.68,0,1,0.564,1.171,3.95,0,2.2527
21,6,12,6.88,0,0,0.952,1.266,8.98,0,1.1717
21,6,7,21.43,0,0,1.024,1.035,2.31,0,1.3898
2,4,3,38.46,2,0,0.654,1.095,33.09,0,2.4903
17,0,10,0.0,2,0,0.673,1.051,8.25,1,2.3532
11,4,7,23.33,1,0,0.817,1.057,9.57,0,1.7275
0,0,8,13.56,0,0,1.473,1.003,0.74,0,1.0356
21,6,5,7.43,1,0,1.07,1.031,8.28,0,1.5204
11,0,4,32.59,0,0,1.029,1.116,5.6,0,1.51
4,5,2,63.5,1,0,0.629,0.939,9.07,0,2.2924
16,0,5,0.0,0,1,1.015,0.998,1.3,0,1.6423
15,2,6,9.62,0,1,0.516,0.902,3.9,0,1.7517
14,1,11,2.92,0,1,0.715,1.435,1.8,0,1.7679
22,2,9,5.97,0,1,0.492,0.855,15.74,0,1.7058
14,1,6,11.15,2,0,1.354,1.133,3.24,0,1.7866
4,5,6,51.58,0,0,0.449,1.008,2.06,0,2.1722
20,5,6,0.0,1,0,0.664,0.921,10.43,0,1.4759
13,2,8,5.26,0,0,0.734,1.116,17.15,0,1.0
1,1,6,37.32,0,0,1.278,1.094,4.4,1,1.9293
10,6,11,50.12,0,0,0.946,1.136,8.51,1,2.2143
18,5,11,13.77,0,1,1.039,1.015,8.68,0,1.4453
6,0,1,30.27,2,0,0.955,1.041,4.16,0,2.2498
5,0,1,47.43,0,1,0.904,1.046,2.24,0,2.245
1,1,10,18.2,0,0,1.41,1.033,0.81,0,1.2481
5,1,12,57.25,0,0,1.004,1.328,4.37,0,2.0854
17,4,2,0.0,0,0,1.334,1.027,24.88,0,1.0
1,0,1,19.19,0,0,1.25,1.028,16.42,0,1.2039
17,2,3,0.0,0,0,1.058,1.13,1.97,0,1.0766
14,4,3,0.0,0,1,0.769,0.941,1.12,0,1.5984
18,6,4,5.21,1,1,0.333,0.994,16.05,0,2.1563
1,1,6,18.31,2,1,0.285,0.6,3.26,0,2.6776
19,6,10,0.0,0,1,1.015,1.24,0.5,0,1.475
5,5,7,63.77,1,1,0.939,0.985,17.24,0,2.5501
0,2,9,2.65,0,1,0.945,1.09,3.36,0,1.5615
23,3,8,9.23,0,0,1.053,0.824,6.44,0,1.1536
14,3,6,0.39,1,0,0.355,1.319,17.82,0,1.838
22,6,9,30.56,0,0,0.908,0.996,8.81,0,1.433
9,6,4,61.68,2,0,0.472,0.891,1.22,0,3.0003
18,5,11,0.0,0,1,0.462,0.927,5.75,0,1.6755
16,3,6,0.0,0,1,0.523,1.306,1.51,1,2.3042
4,5,7,64.08,1,1,0.311,1.182,13.03,1,3.7147
3,2,2,41.07,0,0,1.102,0.817,3.99,0,1.4764
9,5,12,66.86,0,1,0.308,1.022,9.66,0,2.9837
23,6,1,28.94,1,0,1.104,0.873,11.91,0,1.7922
16,1,10,0.0,1,0,0.922,0.907,0.5,0,1.3352
9,2,8,46.63,0,0,0.825,0.969,12.28,0,1.7017
16,4,8,6.73,0,0,1.106,1.078,6.24,0,1.0192
19,4,11,0.0,0,0,1.064,1.094,10.03,0,1.0726
23,3,7,18.49,0,0,1.273,1.006,8.42,0,1.206
4,6,9,60.62,1,0,0.989,0.716,19.34,0,2.2345
1,1,9,21.78,0,0,1.057,1.024,13.02,0,1.2026
5,6,12,69.36,0,0,0.99,1.082,4.86,0,1.973
20,4,3,0.0,0,1,1.034,1.248,1.01,0,1.2994
1,0,1,18.26,0,0,0.619,0.879,2.67,0,1.5058
12,6,9,31.64,1,0,1.106,1.064,12.31,0,1.6756
10,0,1,39.6,0,0,0.883,0.856,11.62,0,1.6749
10,3,12,34.45,0,1,0.676,1.032,1.38,0,2.0587
15,6,1,24.27,0,1,1.019,1.167,2.96,0,1.6911
10,3,12,42.5,0,0,0.835,0.81,10.97,0,1.6638
18,3,5,8.93,0,0,1.027,0.988,0.5,0,1.2665
14,4,2,4.08,1,0,0.743,0.801,3.58,0,1.4937
22,1,2,9.99,0,0,1.041,0.704,10.14,0,1.0275
22,5,5,32.27,0,0,0.839,1.063,9.05,0,1.4767
15,5,7,1.9,2,0,0.753,1.062,3.82,0,1.9371
10,3,6,46.5,1,1,0.762,1.067,11.89,0,2.5468
21,2,5,0.0,1,0,0.836,1.089,2.76,0,1.3883
